id,source,title,year,page_url,pdf_url_hint,license,commercial_use,clinical_domain,priority
NICE-024,NICE,Hypertension in pregnancy,2023,https://www.nice.org.uk/guidance/ng133,,NICE ©,restricted,obstetrics,high
NICE-025,NICE,Antenatal care,2024,https://www.nice.org.uk/guidance/ng201,,NICE ©,restricted,obstetrics,high
NICE-026,NICE,Postnatal care,2021,https://www.nice.org.uk/guidance/ng194,,NICE ©,restricted,obstetrics,high
NICE-027,NICE,Transition between hospital and community settings,2015,https://www.nice.org.uk/guidance/ng27,,NICE ©,restricted,care-org,low
NICE-028,NICE,Sepsis: recognition diagnosis and early management,2024,https://www.nice.org.uk/guidance/ng51,,NICE ©,restricted,emergency,high
NICE-029,NICE,Lyme disease,2018,https://www.nice.org.uk/guidance/ng95,,NICE ©,restricted,infectious,medium
NICE-030,NICE,Preventing excess weight gain,2015,https://www.nice.org.uk/guidance/ng7,,NICE ©,restricted,prevention,medium
USPSTF-001,USPSTF,Hypertension in Adults: Screening,2021,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/hypertension-in-adults-screening,,US Public Domain,allowed,prevention,high
USPSTF-002,USPSTF,Prediabetes & Type 2 Diabetes Screening,2021,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/screening-for-prediabetes-and-type-2-diabetes,,US Public Domain,allowed,prevention,high
USPSTF-003,USPSTF,Statin Use for Primary Prevention of CVD,2022,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/statin-use-in-adults-preventive-medication,,US Public Domain,allowed,prevention,high
USPSTF-004,USPSTF,Aspirin Use for Primary Prevention of CVD,2022,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/aspirin-use-to-prevent-cardiovascular-disease-preventive-medication,,US Public Domain,allowed,prevention,medium
USPSTF-005,USPSTF,Healthy Diet/Physical Activity Counseling for CVD Prevention,2020,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/healthy-diet-and-physical-activity-counseling-adults-with-high-risk-of-cvd,,US Public Domain,allowed,prevention,medium
USPSTF-006,USPSTF,Tobacco Smoking Cessation in Adults,2021,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/tobacco-use-in-adults-and-pregnant-women-counseling-and-interventions,,US Public Domain,allowed,prevention,high
USPSTF-007,USPSTF,Unhealthy Alcohol Use Screening,2018,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/unhealthy-alcohol-use-in-adolescents-and-adults-screening-and-behavioral-counseling-interventions,,US Public Domain,allowed,prevention,high
USPSTF-008,USPSTF,Unhealthy Drug Use Screening,2020,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/drug-use-illicit-screening,,US Public Domain,allowed,prevention,medium
USPSTF-009,USPSTF,Obesity in Adults: Behavioral Interventions,2018,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/obesity-in-adults-interventions,,US Public Domain,allowed,prevention,high
USPSTF-010,USPSTF,Obesity in Children & Adolescents: Screening,2024,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/obesity-in-children-and-adolescents-screening,,US Public Domain,allowed,pediatrics,high
USPSTF-011,USPSTF,Depression & Suicide Risk in Adults,2023,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/screening-depression-suicide-risk-adults,,US Public Domain,allowed,psychiatry,high
USPSTF-012,USPSTF,Depression & Suicide Risk in Children/Adolescents,2022,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/screening-depression-suicide-risk-children-adolescents,,US Public Domain,allowed,psychiatry,high
USPSTF-013,USPSTF,Anxiety in Adults: Screening,2023,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/screening-anxiety-adults,,US Public Domain,allowed,psychiatry,high
USPSTF-014,USPSTF,Intimate Partner Violence: Screening,2024,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/intimate-partner-violence-elder-abuse-and-abuse-of-vulnerable-adults-screening,,US Public Domain,allowed,prevention,medium
USPSTF-015,USPSTF,Breast Cancer Screening (Mammography),2024,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/breast-cancer-screening,,US Public Domain,allowed,oncology,high
USPSTF-016,USPSTF,Cervical Cancer Screening,2018,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/cervical-cancer-screening,,US Public Domain,allowed,oncology,high
USPSTF-017,USPSTF,Colorectal Cancer Screening,2021,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/colorectal-cancer-screening,,US Public Domain,allowed,oncology,high
USPSTF-018,USPSTF,Lung Cancer Screening (LDCT),2021,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/lung-cancer-screening,,US Public Domain,allowed,oncology,high
USPSTF-019,USPSTF,Prostate Cancer Screening,2018,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/prostate-cancer-screening,,US Public Domain,allowed,oncology,medium
USPSTF-020,USPSTF,Skin Cancer Counseling,2018,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/skin-cancer-counseling,,US Public Domain,allowed,oncology,medium
USPSTF-021,USPSTF,Osteoporosis Screening,2018,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/osteoporosis-screening,,US Public Domain,allowed,musculoskeletal,medium
USPSTF-022,USPSTF,Falls Prevention in Older Adults,2024,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/falls-prevention-in-older-adults-interventions,,US Public Domain,allowed,geriatrics,high
USPSTF-023,USPSTF,HIV Screening,2019,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/human-immunodeficiency-virus-hiv-infection-screening,,US Public Domain,allowed,infectious,high
USPSTF-024,USPSTF,HIV Pre-Exposure Prophylaxis (PrEP),2023,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/prevention-of-human-immunodeficiency-virus-hiv-infection-pre-exposure-prophylaxis,,US Public Domain,allowed,infectious,high
USPSTF-025,USPSTF,Hepatitis B Virus Screening,2020,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/hepatitis-b-virus-infection-screening,,US Public Domain,allowed,infectious,medium
USPSTF-026,USPSTF,Hepatitis C Virus Screening,2020,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/hepatitis-c-screening,,US Public Domain,allowed,infectious,high
USPSTF-027,USPSTF,Latent Tuberculosis Screening,2023,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/latent-tuberculosis-infection-screening,,US Public Domain,allowed,infectious,medium
USPSTF-028,USPSTF,Gestational Diabetes Screening,2021,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/gestational-diabetes-screening,,US Public Domain,allowed,obstetrics,high
USPSTF-029,USPSTF,Folic Acid Supplementation in Pregnancy,2023,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/folic-acid-for-the-prevention-of-neural-tube-defects-preventive-medication,,US Public Domain,allowed,obstetrics,high
USPSTF-030,USPSTF,Aspirin for Preeclampsia Prevention,2021,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/aspirin-use-to-prevent-preeclampsia-and-related-morbidity-and-mortality-preventive-medication,,US Public Domain,allowed,obstetrics,high
CDC-001,CDC,STI Treatment Guidelines,2021,https://www.cdc.gov/mmwr/volumes/70/rr/rr7004a1.htm,,US Public Domain,allowed,infectious,high
CDC-002,CDC,Clinical Practice Guideline for Prescribing Opioids for Pain,2022,https://www.cdc.gov/mmwr/volumes/71/rr/rr7103a1.htm,,US Public Domain,allowed,pain,high
CDC-003,CDC,Doxycycline PEP for Bacterial STI Prevention,2024,https://www.cdc.gov/mmwr/volumes/73/rr/rr7302a1.htm,,US Public Domain,allowed,infectious,medium
CDC-004,CDC,US Medical Eligibility Criteria for Contraceptive Use,2024,https://www.cdc.gov/mmwr/volumes/73/rr/rr7304a1.htm,,US Public Domain,allowed,obstetrics,high
CDC-005,CDC,US Selected Practice Recommendations for Contraceptive Use,2024,https://www.cdc.gov/mmwr/volumes/73/rr/rr7303a1.htm,,US Public Domain,allowed,obstetrics,high
CDC-006,CDC,Prevention & Control of Seasonal Influenza with Vaccines (ACIP),2024,https://www.cdc.gov/mmwr/volumes/73/rr/rr7305a1.htm,,US Public Domain,allowed,infectious,high
CDC-007,CDC,Adult Immunization Schedule (ACIP),2025,https://www.cdc.gov/vaccines/hcp/imz-schedules/adult-age.html,,US Public Domain,allowed,infectious,high
CDC-008,CDC,Child & Adolescent Immunization Schedule (ACIP),2025,https://www.cdc.gov/vaccines/hcp/imz-schedules/child-adolescent-age.html,,US Public Domain,allowed,pediatrics,high
CDC-009,CDC,HIV PrEP Clinical Practice Guideline,2021,https://www.cdc.gov/hiv/pdf/risk/prep/cdc-hiv-prep-guidelines-2021.pdf,https://www.cdc.gov/hiv/pdf/risk/prep/cdc-hiv-prep-guidelines-2021.pdf,US Public Domain,allowed,infectious,high
CDC-010,CDC,TB Treatment Guidelines (Drug-susceptible),2016,https://www.cdc.gov/mmwr/volumes/65/rr/rr6511a1.htm,,US Public Domain,allowed,infectious,medium
CDC-011,CDC,Latent TB Infection Treatment,2020,https://www.cdc.gov/mmwr/volumes/69/rr/rr6901a1.htm,,US Public Domain,allowed,infectious,medium
CDC-012,CDC,Lyme Disease Diagnosis & Management,2024,https://www.cdc.gov/lyme/hcp/diagnosis-testing/index.html,,US Public Domain,allowed,infectious,medium
CDC-013,CDC,Antibiotic Resistance Threats Report,2024,https://www.cdc.gov/antimicrobial-resistance/data-research/threats/index.html,,US Public Domain,allowed,infectious,medium
CDC-014,CDC,Healthcare Infection Control Practices (HICPAC),2022,https://www.cdc.gov/infection-control/hcp/isolation-precautions/index.html,,US Public Domain,allowed,infectious,medium
CDC-015,CDC,Vaccine Information Statements (VIS) Composite,2024,https://www.cdc.gov/vaccines/hcp/vis/index.html,,US Public Domain,allowed,infectious,low
ECDC-001,ECDC,Prevention and control of infectious diseases among PWID,2023,https://www.ecdc.europa.eu/sites/default/files/documents/people-inject-drugs-prevention-infectious-diseases-guidance.pdf,https://www.ecdc.europa.eu/sites/default/files/documents/people-inject-drugs-prevention-infectious-diseases-guidance.pdf,Decision 2011/833/EU,allowed,infectious,medium
ECDC-002,ECDC,Public health guidance on screening and vaccination for migrants,2018,https://www.ecdc.europa.eu/en/publications-data/public-health-guidance-screening-and-vaccination-infectious-diseases-newly,,Decision 2011/833/EU,allowed,infectious,medium
ECDC-003,ECDC,Tuberculosis: management of contacts and outbreaks,2017,https://www.ecdc.europa.eu/en/publications-data/guidance-management-contacts-mdr-tb-and-xdr-tb-patients,,Decision 2011/833/EU,allowed,infectious,medium
ECDC-004,ECDC,HIV testing: increasing uptake and effectiveness in the EU,2018,https://www.ecdc.europa.eu/en/publications-data/public-health-guidance-hiv-hepatitis-b-and-c-testing-eueea,,Decision 2011/833/EU,allowed,infectious,medium
ECDC-005,ECDC,Influenza vaccination strategies for risk groups,2018,https://www.ecdc.europa.eu/en/publications-data/seasonal-influenza-vaccination-strategies-targeting-risk-groups,,Decision 2011/833/EU,allowed,infectious,medium
ECDC-006,ECDC,Antimicrobial resistance prevention in healthcare settings,2017,https://www.ecdc.europa.eu/en/publications-data/proposals-ebp-prevention-control-cre-cri-cra-healthcare-settings,,Decision 2011/833/EU,allowed,infectious,medium
ECDC-007,ECDC,COVID-19 surveillance guidance & strategy,2024,https://www.ecdc.europa.eu/en/publications-data/operational-considerations-respiratory-virus-surveillance-europe,,Decision 2011/833/EU,allowed,infectious,medium
ECDC-008,ECDC,Mpox clinical management and public health response,2024,https://www.ecdc.europa.eu/en/publications-data/public-health-considerations-mpox-eueea,,Decision 2011/833/EU,allowed,infectious,medium
ECDC-009,ECDC,Dengue & Aedes-borne arboviruses surveillance,2024,https://www.ecdc.europa.eu/en/publications-data/aedes-borne-disease-surveillance-public-health-response-strategies-eueea,,Decision 2011/833/EU,allowed,infectious,medium
ECDC-010,ECDC,Lyme borreliosis surveillance and management,2022,https://www.ecdc.europa.eu/en/publications-data/factsheet-health-professionals-lyme-borreliosis,,Decision 2011/833/EU,allowed,infectious,medium
WHO-001,WHO,Guidelines for management of hypertension in adults,2021,https://www.who.int/publications/i/item/9789240033986,,CC BY-NC-SA 3.0 IGO,restricted,cardiology,high
WHO-002,WHO,HEARTS technical package CVD primary care,2023,https://www.who.int/publications/i/item/9789240081062,,CC BY-NC-SA 3.0 IGO,restricted,cardiology,high
WHO-003,WHO,Consolidated guidelines on HIV prevention testing treatment,2024,https://www.who.int/publications/i/item/9789240094703,,CC BY-NC-SA 3.0 IGO,restricted,infectious,high
WHO-004,WHO,TB Module 4: Treatment (drug-susceptible),2022,https://www.who.int/publications/i/item/9789240048126,,CC BY-NC-SA 3.0 IGO,restricted,infectious,high
WHO-005,WHO,TB Module 4: Treatment (drug-resistant),2022,https://www.who.int/publications/i/item/9789240063129,,CC BY-NC-SA 3.0 IGO,restricted,infectious,medium
WHO-006,WHO,Guidelines for treatment of malaria,2024,https://www.who.int/publications/i/item/guidelines-for-the-treatment-of-malaria,,CC BY-NC-SA 3.0 IGO,restricted,infectious,high
WHO-007,WHO,Guidelines on hepatitis B and C virus testing,2017,https://www.who.int/publications/i/item/9789241549981,,CC BY-NC-SA 3.0 IGO,restricted,infectious,medium
WHO-008,WHO,Chronic hepatitis B prevention care and treatment,2024,https://www.who.int/publications/i/item/9789240090903,,CC BY-NC-SA 3.0 IGO,restricted,infectious,high
WHO-009,WHO,Chronic hepatitis C care and treatment,2022,https://www.who.int/publications/i/item/9789240052734,,CC BY-NC-SA 3.0 IGO,restricted,infectious,high
WHO-010,WHO,Antenatal care for a positive pregnancy experience,2016,https://www.who.int/publications/i/item/9789241549912,,CC BY-NC-SA 3.0 IGO,restricted,obstetrics,high
WHO-011,WHO,Intrapartum care for a positive childbirth experience,2018,https://www.who.int/publications/i/item/9789241550215,,CC BY-NC-SA 3.0 IGO,restricted,obstetrics,high
WHO-012,WHO,Postnatal care of mother and newborn,2022,https://www.who.int/publications/i/item/9789240045989,,CC BY-NC-SA 3.0 IGO,restricted,obstetrics,high
WHO-013,WHO,Pocket book of hospital care for children,2013,https://www.who.int/publications/i/item/978-92-4-154837-3,,CC BY-NC-SA 3.0 IGO,restricted,pediatrics,high
WHO-014,WHO,IMCI chart booklet,2014,https://www.who.int/publications/i/item/9789241506823,,CC BY-NC-SA 3.0 IGO,restricted,pediatrics,high
WHO-015,WHO,mhGAP Intervention Guide v2.0,2016,https://www.who.int/publications/i/item/9789241549790,,CC BY-NC-SA 3.0 IGO,restricted,psychiatry,high
WHO-016,WHO,Physical health in adults with severe mental disorders,2018,https://www.who.int/publications/i/item/9789241550383,,CC BY-NC-SA 3.0 IGO,restricted,psychiatry,medium
WHO-017,WHO,Sodium intake for adults and children,2012,https://www.who.int/publications/i/item/9789241504836,,CC BY-NC-SA 3.0 IGO,restricted,prevention,medium
WHO-018,WHO,Self-care interventions for health and well-being,2022,https://www.who.int/publications/i/item/9789240052192,,CC BY-NC-SA 3.0 IGO,restricted,prevention,medium
WHO-019,WHO,Model List of Essential Medicines (23rd),2023,https://www.who.int/publications/i/item/WHO-MHP-HPS-EML-2023.02,,CC BY-NC-SA 3.0 IGO,restricted,pharmacology,high
WHO-020,WHO,Therapeutics and COVID-19 living guideline,2024,https://www.who.int/publications/i/item/WHO-2019-nCoV-therapeutics-2024.1,,CC BY-NC-SA 3.0 IGO,restricted,infectious,medium
HAS-001,HAS,Hypertension artérielle de l'adulte,2024,https://www.has-sante.fr/jcms/p_3489524/fr/hta-essentielle-de-l-adulte-prise-en-charge,,Etalab 2.0,allowed,cardiology,high
HAS-002,HAS,Diabète de type 2 stratégie médicamenteuse,2024,https://www.has-sante.fr/jcms/p_3375357/fr/diabete-de-type-2-de-l-adulte,,Etalab 2.0,allowed,endocrinology,high
HAS-003,HAS,Guide parcours de soins Diabète de type 2,2014,https://www.has-sante.fr/jcms/c_1735060/fr/guide-parcours-de-soins-diabete-de-type-2-de-l-adulte,,Etalab 2.0,allowed,endocrinology,high
HAS-004,HAS,Maladie rénale chronique de l'adulte parcours de soins,2021,https://www.has-sante.fr/jcms/p_3279700/fr/guide-du-parcours-de-soins-maladie-renale-chronique-de-l-adulte-mrc,,Etalab 2.0,allowed,nephrology,high
HAS-005,HAS,Insuffisance cardiaque parcours de soins,2024,https://www.has-sante.fr/jcms/p_3253126/fr/guide-parcours-de-soins-insuffisance-cardiaque,,Etalab 2.0,allowed,cardiology,high
HAS-006,HAS,BPCO parcours de soins,2019,https://www.has-sante.fr/jcms/c_1242507/fr/guide-parcours-de-soins-bronchopneumopathie-chronique-obstructive-bpco,,Etalab 2.0,allowed,respiratory,high
HAS-007,HAS,Asthme de l'adulte,2023,https://www.has-sante.fr/jcms/p_3253149/fr/asthme-de-l-adulte,,Etalab 2.0,allowed,respiratory,high
HAS-008,HAS,Fibrillation atriale prise en charge,2024,https://www.has-sante.fr/jcms/p_3327431/fr/fibrillation-atriale-prise-en-charge,,Etalab 2.0,allowed,cardiology,high
HAS-009,HAS,AVC prise en charge précoce,2018,https://www.has-sante.fr/jcms/c_2768501/fr/accident-vasculaire-cerebral-prise-en-charge-precoce,,Etalab 2.0,allowed,neurology,high
HAS-010,HAS,Dyslipidémies évaluation et prise en charge,2017,https://www.has-sante.fr/jcms/c_2876507/fr/principales-dyslipidemies-strategies-de-prise-en-charge,,Etalab 2.0,allowed,cardiology,high
HAS-011,HAS,Surpoids et obésité de l'adulte,2022,https://www.has-sante.fr/jcms/p_3346001/fr/obesite-de-l-adulte-prise-en-charge-de-2eme-et-3eme-niveaux,,Etalab 2.0,allowed,endocrinology,high
HAS-012,HAS,Obésité enfant et adolescent,2024,https://www.has-sante.fr/jcms/p_3346001/fr/obesite-de-l-enfant-et-de-l-adolescent,,Etalab 2.0,allowed,pediatrics,high
HAS-013,HAS,Épisode dépressif caractérisé de l'adulte,2017,https://www.has-sante.fr/jcms/c_1739917/fr/episode-depressif-caracterise-de-l-adulte-prise-en-charge-en-soins-de-premier-recours,,Etalab 2.0,allowed,psychiatry,high
HAS-014,HAS,Troubles bipolaires repérage et diagnostic,2015,https://www.has-sante.fr/jcms/c_1747465/fr/troubles-bipolaires-reperage-et-diagnostic-en-premier-recours,,Etalab 2.0,allowed,psychiatry,medium
HAS-015,HAS,Trouble anxieux généralisé,2024,https://www.has-sante.fr/jcms/c_272346/fr/affections-psychiatriques-de-longue-duree-troubles-anxieux-graves,,Etalab 2.0,allowed,psychiatry,medium
HAS-016,HAS,Conduite à tenir devant un patient suicidaire,2017,https://www.has-sante.fr/jcms/p_3268985/fr/comment-prevenir-le-suicide,,Etalab 2.0,allowed,psychiatry,high
HAS-017,HAS,Maladie d'Alzheimer diagnostic et prise en charge,2018,https://www.has-sante.fr/jcms/c_2906096/fr/patients-presentant-un-trouble-neurocognitif-associe-a-la-maladie-d-alzheimer-ou-a-une-maladie-apparentee,,Etalab 2.0,allowed,neurology,high
HAS-018,HAS,Prise en charge médicamenteuse douleur chronique,2022,https://www.has-sante.fr/jcms/p_3375415/fr/prise-en-charge-medicamenteuse-de-la-douleur-de-l-adulte,,Etalab 2.0,allowed,pain,high
HAS-019,HAS,Lombalgie commune prise en charge,2019,https://www.has-sante.fr/jcms/c_2961499/fr/prise-en-charge-du-patient-presentant-une-lombalgie-commune,,Etalab 2.0,allowed,musculoskeletal,high
HAS-020,HAS,Antibiothérapie infections respiratoires basses adulte,2021,https://www.has-sante.fr/jcms/p_3293657/fr/antibiotherapie-des-infections-a-entiterobacteries,,Etalab 2.0,allowed,infectious,high
HAS-021,HAS,Infections urinaires de l'adulte,2018,https://www.has-sante.fr/jcms/c_1761395/fr/diagnostic-et-antibiotherapie-des-infections-urinaires-bacteriennes-communautaires-chez-l-adulte,,Etalab 2.0,allowed,infectious,high
HAS-022,HAS,Bronchiolite aiguë du nourrisson,2019,https://www.has-sante.fr/jcms/p_3118113/fr/prise-en-charge-du-premier-episode-de-bronchiolite-aigue-chez-le-nourrisson-de-moins-de-12-mois,,Etalab 2.0,allowed,pediatrics,high
HAS-023,HAS,Dépistage néonatal,2024,https://www.has-sante.fr/jcms/p_3309735/fr/extension-du-depistage-neonatal-a-7-erreurs-innees-du-metabolisme,,Etalab 2.0,allowed,pediatrics,high
HAS-024,HAS,Suivi de grossesse à bas risque,2016,https://www.has-sante.fr/jcms/c_1700927/fr/comment-mieux-informer-les-femmes-enceintes,,Etalab 2.0,allowed,obstetrics,high
HAS-025,HAS,Hémorragie du post-partum immédiat,2014,https://www.has-sante.fr/jcms/c_1737466/fr/hemorragies-du-post-partum-immediat,,Etalab 2.0,allowed,obstetrics,high
HAS-026,HAS,Allaitement maternel,2002,https://www.has-sante.fr/jcms/c_272220/fr/allaitement-maternel-mise-en-oeuvre-et-poursuite,,Etalab 2.0,allowed,obstetrics,medium
HAS-027,HAS,Contraception méthodes,2019,https://www.has-sante.fr/jcms/c_1369192/fr/contraception,,Etalab 2.0,allowed,obstetrics,high
HAS-028,HAS,Ménopause traitement hormonal,2014,https://www.has-sante.fr/jcms/c_1754596/fr/les-traitements-hormonaux-de-la-menopause,,Etalab 2.0,allowed,gynecology,medium
HAS-029,HAS,Ostéoporose post-ménopausique traitement,2019,https://www.has-sante.fr/jcms/p_3279091/fr/osteoporose-traitement-medicamenteux,,Etalab 2.0,allowed,musculoskeletal,medium
HAS-030,HAS,Cancer du sein dépistage organisé,2024,https://www.has-sante.fr/jcms/c_2024559/fr/depistage-du-cancer-du-sein-en-france-identification-des-femmes-a-haut-risque-et-modalites-de-depistage,,Etalab 2.0,allowed,oncology,high
HAS-031,HAS,Cancer colorectal dépistage,2017,https://www.has-sante.fr/jcms/c_1623732/fr/depistage-et-prevention-du-cancer-colorectal,,Etalab 2.0,allowed,oncology,high
HAS-032,HAS,Cancer du col utérin dépistage,2019,https://www.has-sante.fr/jcms/p_3024649/fr/depistage-du-cancer-du-col-de-l-uterus-en-france,,Etalab 2.0,allowed,oncology,high
HAS-033,HAS,Sevrage tabagique aide à l'arrêt,2014,https://www.has-sante.fr/jcms/c_1718021/fr/arret-de-la-consommation-de-tabac,,Etalab 2.0,allowed,prevention,high
HAS-034,HAS,Mésusage de l'alcool RPIB,2014,https://www.has-sante.fr/jcms/c_1795221/fr/outil-d-aide-au-reperage-precoce-et-intervention-breve-alcool-cannabis-tabac,,Etalab 2.0,allowed,prevention,medium
HAS-035,HAS,Calendrier vaccinal,2025,https://www.has-sante.fr/jcms/p_3502611/fr/calendrier-vaccinal,,Etalab 2.0,allowed,infectious,high
HAS-036,HAS,Borréliose de Lyme,2018,https://www.has-sante.fr/jcms/c_2820854/fr/borreliose-de-lyme-et-autres-maladies-vectorielles-a-tiques,,Etalab 2.0,allowed,infectious,medium
HAS-037,HAS,COVID-19 réponses rapides,2023,https://www.has-sante.fr/jcms/p_3306726/fr/reponses-rapides-dans-le-cadre-du-covid-19,,Etalab 2.0,allowed,infectious,medium
HAS-038,HAS,Trouble du spectre de l'autisme diagnostic,2018,https://www.has-sante.fr/jcms/c_468812/fr/troubles-du-spectre-de-l-autisme-tsa,,Etalab 2.0,allowed,psychiatry,medium
HAS-039,HAS,TDAH enfant et adolescent,2014,https://www.has-sante.fr/jcms/c_1362969/fr/conduite-a-tenir-en-medecine-de-premier-recours-devant-un-enfant-ou-un-adolescent-susceptible-d-avoir-un-trouble-deficit-de-l-attention-avec-ou-sans-hyperactivite,,Etalab 2.0,allowed,pediatrics,medium
HAS-040,HAS,Mon Bilan Prévention,2024,https://www.has-sante.fr/jcms/p_3496288/fr/mon-bilan-prevention,,Etalab 2.0,allowed,prevention,high
KDIGO-001,KDIGO,CKD Evaluation & Management,2024,https://kdigo.org/wp-content/uploads/2024/03/KDIGO-2024-CKD-Guideline.pdf,https://kdigo.org/wp-content/uploads/2024/03/KDIGO-2024-CKD-Guideline.pdf,KDIGO ©,restricted,nephrology,high
KDIGO-002,KDIGO,ADPKD,2025,https://kdigo.org/wp-content/uploads/2025/01/KDIGO-2025-ADPKD-Guideline.pdf,https://kdigo.org/wp-content/uploads/2025/01/KDIGO-2025-ADPKD-Guideline.pdf,KDIGO ©,restricted,nephrology,medium
KDIGO-003,KDIGO,Diabetes Management in CKD,2022,https://kdigo.org/wp-content/uploads/2022/10/KDIGO-2022-Diabetes-Management-GL.pdf,https://kdigo.org/wp-content/uploads/2022/10/KDIGO-2022-Diabetes-Management-GL.pdf,KDIGO ©,restricted,nephrology,high
KDIGO-004,KDIGO,Blood Pressure Management in CKD,2021,https://kdigo.org/wp-content/uploads/2017/02/KDIGO-Blood-Pressure-Guideline-2021.pdf,https://kdigo.org/wp-content/uploads/2017/02/KDIGO-Blood-Pressure-Guideline-2021.pdf,KDIGO ©,restricted,nephrology,high
