id,source,title,year,page_url,pdf_url_hint,license,commercial_use,clinical_domain,priority
WHO-PAND-001,WHO,Pandemic Influenza Risk Management Framework,2017,https://www.who.int/publications/i/item/pandemic-influenza-risk-management,,WHO,allowed,public_health_outbreak,high
WHO-PAND-002,WHO,Strategic Preparedness and Response Plan,2023,https://www.who.int/emergencies/diseases/managing-epidemics,,WHO,allowed,public_health_outbreak,high
WHO-GOARN-001,WHO,Global Outbreak Alert and Response Network Operational Guide,2022,https://www.who.int/initiatives/goarn,,WHO,allowed,public_health_outbreak,medium
CDC-COVID-001,CDC,COVID-19 Public Health Response Guidance,2023,https://www.cdc.gov/coronavirus/2019-ncov/php/public-health-recommendations.html,,CDC,allowed,public_health_outbreak,high
WHO-COVID-001,WHO,Living Guidance for COVID-19 Therapeutics,2023,https://www.who.int/publications/i/item/WHO-2019-nCoV-therapeutics-2023.2,,WHO,allowed,public_health_outbreak,high
ACIP-VPD-001,ACIP,Recommended Adult Immunization Schedule,2024,https://www.cdc.gov/vaccines/hcp/imz-schedules/index.html,,CDC,allowed,preventive_immunization,high
ACIP-VPD-002,ACIP,Recommended Child and Adolescent Immunization Schedule,2024,https://www.cdc.gov/vaccines/hcp/imz-schedules/child-adolescent.html,,CDC,allowed,preventive_immunization,high
ACIP-VPD-003,ACIP,General Best Practice Guidelines for Immunization,2023,https://www.cdc.gov/vaccines/hcp/acip-recs/general-recs/index.html,,CDC,allowed,preventive_immunization,high
ACIP-VPD-004,ACIP,RSV Vaccine Recommendations Adults,2023,https://www.cdc.gov/vaccines/acip/recommendations.html,,CDC,allowed,preventive_immunization,high
ACIP-VPD-005,ACIP,HPV Vaccine Recommendations,2023,https://www.cdc.gov/vaccines/vpd/hpv/hcp/recommendations.html,,CDC,allowed,preventive_immunization,high
WHO-VPD-001,WHO,Immunization Agenda 2030,2020,https://www.immunizationagenda2030.org/,,WHO,allowed,preventive_immunization,high
WHO-VPD-002,WHO,Vaccine Position Papers Compendium,2024,https://www.who.int/teams/immunization-vaccines-and-biologicals/policies/position-papers,,WHO,allowed,preventive_immunization,high
WHO-TB-001,WHO,Consolidated Guidelines on Tuberculosis Treatment Drug-Susceptible,2022,https://www.who.int/publications/i/item/9789240048126,,WHO,allowed,public_health_outbreak,high
WHO-TB-002,WHO,Consolidated Guidelines on Tuberculosis Treatment Drug-Resistant,2022,https://www.who.int/publications/i/item/9789240063129,,WHO,allowed,public_health_outbreak,high
WHO-TB-003,WHO,Global Tuberculosis Report,2023,https://www.who.int/teams/global-tuberculosis-programme/tb-reports,,WHO,allowed,public_health_outbreak,medium
CDC-TB-001,CDC,Treatment of Drug-Susceptible TB Clinical Practice Guidelines,2016,https://www.cdc.gov/tb/publications/guidelines/treatment.htm,,CDC,allowed,public_health_outbreak,high
CDC-TB-002,CDC,Latent TB Infection Diagnosis and Treatment,2020,https://www.cdc.gov/tb/topic/treatment/ltbi.htm,,CDC,allowed,public_health_outbreak,high
UNAIDS-HIV-001,UNAIDS,Global AIDS Strategy 2021-2026,2021,https://www.unaids.org/en/Global-AIDS-Strategy-2021-2026,,UNAIDS,allowed,public_health_outbreak,high
UNAIDS-HIV-002,UNAIDS,90-90-90 and 95-95-95 Targets Framework,2023,https://www.unaids.org/en/resources/909090,,UNAIDS,allowed,public_health_outbreak,medium
WHO-HIV-001,WHO,Consolidated Guidelines on HIV Prevention Testing Treatment,2021,https://www.who.int/publications/i/item/9789240031593,,WHO,allowed,public_health_outbreak,high
WHO-HEP-001,WHO,Global Health Sector Strategy on Viral Hepatitis 2022-2030,2022,https://www.who.int/publications/i/item/9789240053779,,WHO,allowed,public_health_outbreak,high
WHO-HEP-002,WHO,Hepatitis B and C Elimination Targets,2022,https://www.who.int/health-topics/hepatitis,,WHO,allowed,public_health_outbreak,medium
WHO-MAL-001,WHO,WHO Guidelines for Malaria,2023,https://www.who.int/publications/i/item/guidelines-for-malaria,,WHO,allowed,public_health_outbreak,high
WHO-MAL-002,WHO,Global Technical Strategy for Malaria 2016-2030,2021,https://www.who.int/publications/i/item/9789240031357,,WHO,allowed,public_health_outbreak,medium
WHO-NTD-001,WHO,Ending Neglected Tropical Diseases Roadmap 2021-2030,2021,https://www.who.int/publications/i/item/9789240010352,,WHO,allowed,public_health_outbreak,high
WHO-NTD-002,WHO,Schistosomiasis Treatment Guidelines,2022,https://www.who.int/publications/i/item/9789240041608,,WHO,allowed,public_health_outbreak,medium
WHO-AMR-001,WHO,Global Action Plan on Antimicrobial Resistance,2015,https://www.who.int/publications/i/item/9789241509763,,WHO,allowed,public_health_amr,high
WHO-AMR-002,WHO,AWaRe Antibiotic Book,2022,https://www.who.int/publications/i/item/9789240062382,,WHO,allowed,public_health_amr,high
CDC-AMR-001,CDC,Antibiotic Resistance Threats in the United States,2019,https://www.cdc.gov/drugresistance/biggest-threats.html,,CDC,allowed,public_health_amr,high
CDC-AMR-002,CDC,Core Elements of Hospital Antibiotic Stewardship Programs,2019,https://www.cdc.gov/antibiotic-use/healthcare/implementation/core-elements.html,,CDC,allowed,public_health_amr,high
ECDC-AMR-001,ECDC,Antimicrobial Resistance Surveillance in Europe,2023,https://www.ecdc.europa.eu/en/antimicrobial-resistance/surveillance-and-disease-data,,ECDC,allowed,public_health_amr,high
ECDC-AMR-002,ECDC,Proposals for EU Guidelines on Prudent Use of Antimicrobials,2017,https://www.ecdc.europa.eu/en/publications-data/proposals-eu-guidelines-prudent-use-antimicrobials-humans,,ECDC,allowed,public_health_amr,medium
WHO-ONEHEALTH-001,WHO,One Health Joint Plan of Action 2022-2026,2022,https://www.who.int/publications/i/item/9789240059139,,WHO,allowed,public_health_amr,high
WHO-ONEHEALTH-002,WHO,Tripartite One Health Operational Framework,2019,https://www.who.int/initiatives/tripartite-zoonosis-guide,,WHO,allowed,public_health_amr,medium
WHO-NCD-001,WHO,Global Action Plan for Prevention and Control of NCDs 2013-2030,2023,https://www.who.int/publications/i/item/9789241506236,,WHO,allowed,public_health_ncd,high
WHO-NCD-002,WHO,WHO Package of Essential NCD Interventions PEN,2020,https://www.who.int/publications/i/item/9789240009226,,WHO,allowed,public_health_ncd,high
WHO-NCD-003,WHO,Best Buys NCD Tackling Cost-Effective Interventions,2017,https://www.who.int/publications/i/item/WHO-NMH-NVI-17.9,,WHO,allowed,public_health_ncd,medium
WHO-FCTC-001,WHO,Framework Convention on Tobacco Control,2003,https://fctc.who.int/who-fctc/overview,,WHO,allowed,public_health_ncd,high
WHO-FCTC-002,WHO,MPOWER Tobacco Control Package,2023,https://www.who.int/initiatives/mpower,,WHO,allowed,public_health_ncd,high
WHO-ALC-001,WHO,Global Strategy to Reduce Harmful Use of Alcohol,2010,https://www.who.int/publications/i/item/9789241599931,,WHO,allowed,public_health_ncd,high
WHO-ALC-002,WHO,SAFER Alcohol Control Initiative,2018,https://www.who.int/initiatives/SAFER,,WHO,allowed,public_health_ncd,medium
WHO-MCH-001,WHO,Ending Preventable Maternal Mortality EPMM Strategy,2021,https://www.who.int/publications/i/item/9789240028678,,WHO,allowed,public_health_general,high
WHO-MCH-002,WHO,Global Strategy for Womens Childrens and Adolescents Health,2016,https://www.who.int/publications/i/item/9789241510165,,WHO,allowed,public_health_general,high
UNICEF-MCH-001,UNICEF,State of the Worlds Children Report,2023,https://www.unicef.org/reports/state-of-worlds-children,,UNICEF,allowed,public_health_general,medium
WHO-ADOL-001,WHO,Global Accelerated Action for Health of Adolescents AA-HA,2017,https://www.who.int/publications/i/item/9789241512343,,WHO,allowed,public_health_general,medium
USPSTF-CVD-001,USPSTF,Statin Use for Primary Prevention of CVD in Adults,2022,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/statin-use-in-adults-preventive-medication,,USPSTF,allowed,preventive_screening,high
USPSTF-CVD-002,USPSTF,Aspirin for Primary Prevention of CVD,2022,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/aspirin-to-prevent-cardiovascular-disease-preventive-medication,,USPSTF,allowed,preventive_screening,high
USPSTF-CVD-003,USPSTF,Screening for Hypertension in Adults,2021,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/hypertension-in-adults-screening,,USPSTF,allowed,preventive_screening,high
USPSTF-CVD-004,USPSTF,Behavioral Counseling for Cardiovascular Disease Prevention,2020,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/healthy-diet-and-physical-activity-counseling-adults-with-high-risk-of-cvd,,USPSTF,allowed,preventive_behavioral,high
USPSTF-DM-001,USPSTF,Screening for Prediabetes and Type 2 Diabetes in Adults,2021,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/screening-for-prediabetes-and-type-2-diabetes,,USPSTF,allowed,preventive_screening,high
USPSTF-CA-001,USPSTF,Screening for Breast Cancer,2024,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/breast-cancer-screening,,USPSTF,allowed,preventive_screening,high
USPSTF-CA-002,USPSTF,Screening for Colorectal Cancer,2021,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/colorectal-cancer-screening,,USPSTF,allowed,preventive_screening,high
USPSTF-CA-003,USPSTF,Screening for Cervical Cancer,2018,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/cervical-cancer-screening,,USPSTF,allowed,preventive_screening,high
USPSTF-CA-004,USPSTF,Screening for Lung Cancer,2021,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/lung-cancer-screening,,USPSTF,allowed,preventive_screening,high
USPSTF-CA-005,USPSTF,Screening for Prostate Cancer,2018,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/prostate-cancer-screening,,USPSTF,allowed,preventive_screening,high
USPSTF-MH-001,USPSTF,Screening for Depression and Suicide Risk in Adults,2023,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/screening-depression-suicide-risk-adults,,USPSTF,allowed,preventive_screening,high
USPSTF-MH-002,USPSTF,Screening for Anxiety Disorders in Adults,2023,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/screening-anxiety-adults,,USPSTF,allowed,preventive_screening,high
USPSTF-IPV-001,USPSTF,Intimate Partner Violence Screening,2018,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/intimate-partner-violence-and-abuse-of-elderly-and-vulnerable-adults-screening,,USPSTF,allowed,preventive_screening,high
USPSTF-AUD-001,USPSTF,Unhealthy Alcohol Use in Adolescents and Adults Screening,2018,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/unhealthy-alcohol-use-in-adolescents-and-adults-screening-and-behavioral-counseling-interventions,,USPSTF,allowed,preventive_behavioral,high
USPSTF-TOB-001,USPSTF,Tobacco Smoking Cessation in Adults,2021,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/tobacco-smoking-cessation-in-adults-including-pregnant-persons-interventions,,USPSTF,allowed,preventive_behavioral,high
USPSTF-OB-001,USPSTF,Behavioral Weight Loss Interventions for Adult Obesity,2018,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/obesity-in-adults-interventions,,USPSTF,allowed,preventive_behavioral,high
USPSTF-FALL-001,USPSTF,Falls Prevention in Community-Dwelling Older Adults,2018,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/falls-prevention-in-older-adults-interventions,,USPSTF,allowed,preventive_screening,high
USPSTF-OST-001,USPSTF,Osteoporosis Screening to Prevent Fractures,2018,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/osteoporosis-screening,,USPSTF,allowed,preventive_screening,high
USPSTF-AAA-001,USPSTF,Abdominal Aortic Aneurysm Screening,2019,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/abdominal-aortic-aneurysm-screening,,USPSTF,allowed,preventive_screening,medium
USPSTF-HEP-001,USPSTF,Screening for Hepatitis B Virus Infection in Adolescents and Adults,2020,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/hepatitis-b-virus-infection-screening,,USPSTF,allowed,preventive_screening,high
USPSTF-HEP-002,USPSTF,Screening for Hepatitis C Virus Infection in Adolescents and Adults,2020,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/hepatitis-c-screening,,USPSTF,allowed,preventive_screening,high
USPSTF-HIV-001,USPSTF,Screening for HIV Infection in Adolescents and Adults,2019,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/human-immunodeficiency-virus-hiv-infection-screening,,USPSTF,allowed,preventive_screening,high
USPSTF-PREP-001,USPSTF,Pre-Exposure Prophylaxis to Prevent HIV Infection,2023,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/prevention-of-human-immunodeficiency-virus-hiv-infection-pre-exposure-prophylaxis,,USPSTF,allowed,preventive_screening,high
USPSTF-FOL-001,USPSTF,Folic Acid Supplementation for Prevention of Neural Tube Defects,2023,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/folic-acid-for-the-prevention-of-neural-tube-defects-preventive-medication,,USPSTF,allowed,preventive_screening,high
USPSTF-PE-001,USPSTF,Aspirin Use to Prevent Preeclampsia and Related Morbidity,2021,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/aspirin-use-to-prevent-preeclampsia-and-related-morbidity-and-mortality-preventive-medication,,USPSTF,allowed,preventive_screening,high
USPSTF-VIT-001,USPSTF,Vitamin Mineral and Multivitamin Supplements for CVD and Cancer,2022,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/vitamin-supplementation-to-prevent-cvd-and-cancer-preventive-medication,,USPSTF,allowed,preventive_screening,medium
ACPM-PREV-001,ACPM,Lifestyle Medicine Core Competencies,2022,https://www.acpm.org/about-acpm/who-we-are/leadership/policy-statements/,,ACPM,restricted,preventive_behavioral,medium
CTFPHC-PREV-001,CTFPHC,Recommendations on Screening for Hypertension in Primary Care,2024,https://canadiantaskforce.ca/guidelines/published-guidelines/hypertension/,,CTFPHC,restricted,preventive_screening,high
CTFPHC-PREV-002,CTFPHC,Recommendations on Screening for Lung Cancer,2016,https://canadiantaskforce.ca/guidelines/published-guidelines/lung-cancer/,,CTFPHC,restricted,preventive_screening,high
CTFPHC-PREV-003,CTFPHC,Cervical Cancer Screening Guideline,2013,https://canadiantaskforce.ca/guidelines/published-guidelines/cervical-cancer/,,CTFPHC,restricted,preventive_screening,medium
AAFP-PREV-001,AAFP,Summary of Recommendations for Clinical Preventive Services,2024,https://www.aafp.org/family-physician/patient-care/clinical-recommendations/cps.html,,AAFP,restricted,preventive_screening,high
NICE-PREV-001,NICE,Cardiovascular Disease Risk Assessment and Reduction CG181,2023,https://www.nice.org.uk/guidance/cg181,,NICE,restricted-cds,preventive_screening,high
NICE-PREV-002,NICE,Type 2 Diabetes Prevention NG38,2017,https://www.nice.org.uk/guidance/ph38,,NICE,restricted-cds,preventive_screening,high
NICE-PREV-003,NICE,Behaviour Change Individual Approaches PH49,2014,https://www.nice.org.uk/guidance/ph49,,NICE,restricted-cds,preventive_behavioral,medium
IDSA-IMM-001,IDSA,Adult Immunization Practice Recommendations,2023,https://www.idsociety.org/practice-guideline/immunization/,,IDSA,restricted,preventive_immunization,high
WMA-CONSENT-001,WMA,Declaration of Helsinki Ethical Principles for Research Involving Human Subjects,2013,https://www.wma.net/policies-post/wma-declaration-of-helsinki-ethical-principles-for-medical-research-involving-human-subjects/,,WMA,restricted,ethics_research,high
WMA-CONSENT-002,WMA,Declaration of Lisbon on the Rights of the Patient,2015,https://www.wma.net/policies-post/wma-declaration-of-lisbon-on-the-rights-of-the-patient/,,WMA,restricted,ethics_consent,high
WMA-CONSENT-003,WMA,International Code of Medical Ethics,2022,https://www.wma.net/policies-post/wma-international-code-of-medical-ethics/,,WMA,restricted,ethics_consent,high
AMA-CONSENT-001,AMA,Code of Medical Ethics Informed Consent,2024,https://code-medical-ethics.ama-assn.org/chapter/2,,AMA,restricted,ethics_consent,high
AMA-CONSENT-002,AMA,Code of Medical Ethics Patient-Physician Relationship,2024,https://code-medical-ethics.ama-assn.org/chapter/1,,AMA,restricted,ethics_consent,high
GMC-CONSENT-001,GMC,Decision Making and Consent Guidance,2020,https://www.gmc-uk.org/professional-standards/professional-standards-for-doctors/decision-making-and-consent,,GMC,restricted,ethics_consent,high
GMC-CONFI-001,GMC,Confidentiality Good Practice in Handling Patient Information,2024,https://www.gmc-uk.org/professional-standards/professional-standards-for-doctors/confidentiality,,GMC,restricted,ethics_consent,high
CIOMS-CONSENT-001,CIOMS,International Ethical Guidelines for Health-Related Research Involving Humans,2016,https://cioms.ch/publications/product/international-ethical-guidelines-for-health-related-research-involving-humans/,,CIOMS,restricted,ethics_research,high
APA-CAPACITY-001,APA,Assessment of Older Adults with Diminished Capacity Handbook,2021,https://www.apa.org/pi/aging/programs/assessment/capacity-psychologist-handbook.pdf,,APA,restricted,ethics_consent,medium
AGS-CAPACITY-001,AGS,Position Statement on Decision-Making Capacity in Older Adults,2022,https://www.americangeriatrics.org/about-us/policy/policy-statements,,AGS,restricted,ethics_consent,medium
AAHPM-EOL-001,AAHPM,Advance Care Planning Position Statement,2022,https://aahpm.org/positions/advance-care-planning,,AAHPM,restricted,ethics_eol,high
AAHPM-EOL-002,AAHPM,Statement on Physician-Assisted Dying,2016,https://aahpm.org/positions/pad,,AAHPM,restricted,ethics_eol,medium
AAN-EOL-001,AAN,Determination of Brain Death Adults Practice Guideline,2023,https://www.aan.com/Guidelines/home/GuidelineDetail/1098,,AAN,restricted,ethics_eol,high
AAN-EOL-002,AAN,Pediatric Brain Death Determination Guideline,2023,https://www.aan.com/Guidelines/home/GuidelineDetail/1099,,AAN,restricted,ethics_eol,high
SCCM-EOL-001,SCCM,Withholding and Withdrawing Life-Sustaining Therapy in ICU,2016,https://www.sccm.org/Clinical-Resources/Guidelines,,SCCM,restricted,ethics_eol,high
CMA-MAID-001,CMA,Medical Assistance in Dying Policy,2023,https://policybase.cma.ca/permalink/policy15032,,CMA,restricted,ethics_eol,high
RDMA-MAID-001,RDMA,Royal Dutch Medical Association Euthanasia Guidelines,2022,https://www.knmg.nl/advies-richtlijnen/dossiers/euthanasie,,KNMG,restricted,ethics_eol,medium
TTS-DON-001,TTS,Ethics of Organ Donation and Transplantation,2020,https://www.tts.org/about-tts/policy,,TTS,restricted,ethics_eol,high
WHO-ORGAN-001,WHO,Guiding Principles on Human Cell Tissue and Organ Transplantation,2010,https://www.who.int/publications/i/item/9789241500401,,WHO,allowed,ethics_eol,high
NSGC-GENETIC-001,NSGC,Practice Guidelines for Genetic Counseling,2023,https://www.nsgc.org/Policy-Research-and-Publications/Practice-Resources,,NSGC,restricted,ethics_genetic,high
ACMG-GENETIC-001,ACMG,Recommendations for Reporting of Secondary Findings,2023,https://www.acmg.net/ACMG/Medical-Genetics-Practice-Resources/Practice-Guidelines.aspx,,ACMG,restricted,ethics_genetic,high
ACMG-GENETIC-002,ACMG,Standards for Interpretation of Sequence Variants,2015,https://www.acmg.net/ACMG/Medical-Genetics-Practice-Resources/Practice-Guidelines.aspx,,ACMG,restricted,ethics_genetic,high
FIGO-REPRO-001,FIGO,Ethical Issues in Obstetrics and Gynecology Guidelines,2021,https://www.figo.org/resources/figo-statements,,FIGO,restricted,ethics_consent,high
ESHRE-REPRO-001,ESHRE,Good Practice Recommendations on Recurrent Implantation Failure,2023,https://www.eshre.eu/Guidelines-and-Legal,,ESHRE,restricted,ethics_consent,medium
ESHRE-REPRO-002,ESHRE,Ethics of Reproductive Medicine Position Papers,2022,https://www.eshre.eu/Guidelines-and-Legal/Ethics-Documents,,ESHRE,restricted,ethics_consent,medium
ASRM-REPRO-001,ASRM,Ethics Committee Opinions Compendium,2023,https://www.asrm.org/practice-guidance/ethics-opinions/,,ASRM,restricted,ethics_consent,medium
ACOG-REPRO-001,ACOG,Informed Consent and Shared Decision Making in Obstetrics and Gynecology,2021,https://www.acog.org/clinical/clinical-guidance/committee-opinion/articles/2021/02/informed-consent-and-shared-decision-making,,ACOG,restricted,ethics_consent,high
AAP-PED-001,AAP,Informed Consent in Decision-Making in Pediatric Practice,2016,https://publications.aap.org/pediatrics/article/138/2/e20161484/52409/,,AAP,restricted,ethics_pediatric,high
AAP-PED-002,AAP,Adolescent Confidentiality and Electronic Health Records,2020,https://publications.aap.org/pediatrics/article/145/3/e20193149/76906/,,AAP,restricted,ethics_pediatric,high
WPATH-GA-001,WPATH,Standards of Care for Health of Transgender and Gender Diverse People Version 8,2022,https://www.wpath.org/soc8,,WPATH,restricted,ethics_consent,high
ICH-GCP-001,ICH-GCP,Good Clinical Practice E6 R3,2023,https://www.ich.org/page/efficacy-guidelines,,ICH,restricted,ethics_research,high
NIH-RES-001,NIH,Belmont Report Ethical Principles and Guidelines for Research,1979,https://www.hhs.gov/ohrp/regulations-and-policy/belmont-report/index.html,,HHS,allowed,ethics_research,high
HHS-COMMON-001,HHS,Common Rule 45 CFR 46 Protection of Human Subjects,2018,https://www.hhs.gov/ohrp/regulations-and-policy/regulations/45-cfr-46/index.html,,HHS,allowed,ethics_research,high
ABIM-PROF-001,ABIM,Medical Professionalism in the New Millennium Physician Charter,2002,https://abimfoundation.org/what-we-do/physician-charter,,ABIM,restricted,ethics_consent,high
ICMJE-COI-001,ICMJE,Recommendations for the Conduct Reporting Editing and Publication of Scholarly Work,2024,https://www.icmje.org/recommendations/,,ICMJE,restricted,ethics_research,high
ISMP-DISCLOSE-001,ISMP,Recommendations for Open Disclosure After Adverse Events,2022,https://www.ismp.org/resources/disclosure-policy,,ISMP,restricted,quality_safety_systems,high
AHRQ-DISCLOSE-001,AHRQ,CANDOR Toolkit for Communication and Optimal Resolution,2022,https://www.ahrq.gov/patient-safety/settings/hospital/candor/index.html,,AHRQ,allowed,quality_safety_systems,high
WHO-AI-ETHICS-001,WHO,Ethics and Governance of Artificial Intelligence for Health,2021,https://www.who.int/publications/i/item/9789240029200,,WHO,allowed,digital_ai,high
WHO-AI-ETHICS-002,WHO,Ethics and Governance of AI for Health Large Multi-Modal Models,2024,https://www.who.int/publications/i/item/9789240084759,,WHO,allowed,digital_ai,high
IHI-QI-001,IHI,Model for Improvement Framework,2023,https://www.ihi.org/resources/how-to-improve,,IHI,restricted,quality_safety_systems,high
IHI-QI-002,IHI,Triple Aim Framework for Optimizing Health System Performance,2008,https://www.ihi.org/Topics/TripleAim/Pages/default.aspx,,IHI,restricted,quality_safety_systems,high
IHI-QI-003,IHI,Quadruple Aim Framework Adding Clinician Wellbeing,2014,https://www.ihi.org/Topics/Quadruple-Aim/Pages/default.aspx,,IHI,restricted,quality_safety_systems,medium
IHI-QI-004,IHI,Breakthrough Series Collaborative Methodology,2003,https://www.ihi.org/resources/Pages/IHIWhitePapers/TheBreakthroughSeriesIHIsCollaborativeModelforAchievingBreakthroughImprovement.aspx,,IHI,restricted,quality_safety_systems,medium
IHI-QI-005,IHI,100000 Lives Campaign Bundles,2006,https://www.ihi.org/Engage/Initiatives/Completed/5MillionLivesCampaign/Pages/default.aspx,,IHI,restricted,quality_safety_systems,medium
IHI-PRESSURE-001,IHI,How-to Guide Prevent Pressure Ulcers,2011,https://www.ihi.org/resources/Pages/Tools/HowtoGuidePreventPressureUlcers.aspx,,IHI,restricted,quality_safety_systems,high
IHI-FALLS-001,IHI,How-to Guide Reducing Patient Injuries from Falls,2012,https://www.ihi.org/resources/Pages/Tools/TCABHowToGuideReducingPatientInjuriesfromFalls.aspx,,IHI,restricted,quality_safety_systems,high
LEAN-QI-001,LEI,Lean Healthcare Transformation Framework,2022,https://www.lean.org/explore-lean/healthcare/,,LEI,restricted,quality_safety_systems,medium
SIGMA-QI-001,ASQ,Six Sigma DMAIC Methodology in Healthcare,2021,https://asq.org/quality-resources/six-sigma,,ASQ,restricted,quality_safety_systems,medium
PDSA-QI-001,IHI,Plan-Do-Study-Act Cycle Worksheet,2023,https://www.ihi.org/resources/Pages/Tools/PlanDoStudyActWorksheet.aspx,,IHI,restricted,quality_safety_systems,high
JC-NPSG-001,JointCommission,National Patient Safety Goals Hospital,2024,https://www.jointcommission.org/standards/national-patient-safety-goals/hospital-national-patient-safety-goals/,,JointCommission,restricted,quality_safety_systems,high
JC-NPSG-002,JointCommission,Universal Protocol for Preventing Wrong Site Surgery,2024,https://www.jointcommission.org/standards/universal-protocol/,,JointCommission,restricted,quality_safety_surgical,high
JC-NPSG-003,JointCommission,Sentinel Event Policy and Procedures,2024,https://www.jointcommission.org/sentinel-event/,,JointCommission,restricted,quality_safety_systems,high
WHO-SAFETY-001,WHO,Patient Safety Solutions Compendium,2022,https://www.who.int/teams/integrated-health-services/patient-safety,,WHO,allowed,quality_safety_systems,high
WHO-SAFETY-002,WHO,Global Patient Safety Action Plan 2021-2030,2021,https://www.who.int/publications/i/item/9789240032705,,WHO,allowed,quality_safety_systems,high
WHO-SURG-001,WHO,Surgical Safety Checklist Implementation Manual,2009,https://www.who.int/publications/i/item/9789241598590,,WHO,allowed,quality_safety_surgical,high
WHO-HH-001,WHO,Guidelines on Hand Hygiene in Health Care,2009,https://www.who.int/publications/i/item/9789241597906,,WHO,allowed,quality_safety_infection,high
