id,source,title,year,page_url,pdf_url_hint,license,commercial_use,clinical_domain,priority
ANSM-DRUG-004,ANSM,ANSM Recommandations et bon usage des medicaments,2024,https://ansm.sante.fr/documents/reference/recommandations-et-bon-usage,,Public Domain,allowed,drug_regulatory_guidance,high
ANSM-DRUG-005,ANSM,ANSM Ruptures de stock et tensions d approvisionnement medicaments,2024,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments,,Public Domain,allowed,drug_shortage_recall,medium
SWISSMEDIC-001,Swissmedic,Swissmedic authorised medicinal products list Switzerland,2024,https://www.swissmedic.ch/swissmedic/en/home/services/listen_neu.html,,Public Domain,allowed,drug_regulatory,high
SWISSMEDIC-002,Swissmedic,Swissmedic safety alerts Healthcare Professional Communication,2024,https://www.swissmedic.ch/swissmedic/en/home/humanarzneimittel/market-surveillance/health-professional-communication--hpc-.html,,Public Domain,allowed,drug_pharmacovigilance,high
SWISSMEDIC-003,Swissmedic,Swissmedic Swiss Public Assessment Reports SwissPAR,2024,https://www.swissmedic.ch/swissmedic/en/home/about-us/publications/public-summary-swiss-par.html,,Public Domain,allowed,drug_regulatory,medium
ANVISA-001,ANVISA,ANVISA Brazilian Health Regulatory Agency drug registry,2024,https://consultas.anvisa.gov.br/#/medicamentos/,,Public Domain,allowed,drug_regulatory,high
ANVISA-002,ANVISA,ANVISA pharmacovigilance Notivisa system,2024,https://www.gov.br/anvisa/pt-br/assuntos/fiscalizacao-e-monitoramento/notivisa,,Public Domain,allowed,drug_pharmacovigilance,medium
NMPA-001,NMPA,NMPA National Medical Products Administration China drug approvals,2024,https://english.nmpa.gov.cn/,,Public Domain,allowed,drug_regulatory,high
NMPA-002,NMPA,NMPA China drug post-market safety surveillance bulletins,2024,https://english.nmpa.gov.cn/news.html,,Public Domain,allowed,drug_pharmacovigilance,medium
MFDS-001,MFDS,MFDS Korea Ministry of Food and Drug Safety drug approvals,2024,https://www.mfds.go.kr/eng/,,Public Domain,allowed,drug_regulatory,high
MFDS-002,MFDS,MFDS Korea Adverse Drug Reaction reporting system,2024,https://www.mfds.go.kr/eng/wpge/m_31/de0101l001.do,,Public Domain,allowed,drug_pharmacovigilance,medium
CDSCO-001,CDSCO,CDSCO Central Drugs Standard Control Organization India approvals,2024,https://cdsco.gov.in/opencms/opencms/en/Home/,,Public Domain,allowed,drug_regulatory,high
CDSCO-002,CDSCO,CDSCO India Pharmacovigilance Programme PvPI,2024,https://cdsco.gov.in/opencms/opencms/en/Pharmacovigilance/,,Public Domain,allowed,drug_pharmacovigilance,medium
WHO-PQ-001,WHO,WHO Prequalified Medicines list active pharmaceutical products,2024,https://extranet.who.int/prequal/medicines,,WHO Open Access,allowed,drug_regulatory,high
WHO-PQ-002,WHO,WHO Prequalification of Medicines Programme guidelines,2024,https://extranet.who.int/prequal/key-resources,,WHO Open Access,allowed,drug_regulatory_guidance,high
WHO-EML-001,WHO,WHO Model List of Essential Medicines 23rd edition adults,2023,https://www.who.int/publications/i/item/WHO-MHP-HPS-EML-2023.02,,WHO Open Access,allowed,drug_essential_medicines,high
WHO-EML-002,WHO,WHO Model List of Essential Medicines for Children EMLc 9th edition,2023,https://www.who.int/publications/i/item/WHO-MHP-HPS-EML-2023.03,,WHO Open Access,allowed,drug_essential_medicines,high
WHO-EML-003,WHO,WHO Model Formulary for Children pharmacological reference,2010,https://www.who.int/publications/i/item/9789241599320,,WHO Open Access,allowed,drug_pediatric,high
WHO-EML-004,WHO,WHO Model Formulary 2008 adult pharmacological reference,2008,https://www.who.int/publications/i/item/9789241547659,,WHO Open Access,allowed,drug_essential_medicines,high
WHO-EML-005,WHO,WHO AWaRe classification of antibiotics Access Watch Reserve,2023,https://www.who.int/publications/i/item/WHO-MHP-HPS-EML-2023.04,,WHO Open Access,allowed,drug_antimicrobial_stewardship,high
WHO-EML-006,WHO,WHO Bacterial Priority Pathogens List 2024,2024,https://www.who.int/publications/i/item/9789240093461,,WHO Open Access,allowed,drug_antimicrobial_stewardship,high
WHO-EML-007,WHO,WHO AWaRe Antibiotic Book essential medicines guidance,2022,https://www.who.int/publications/i/item/9789240062382,,WHO Open Access,allowed,drug_antimicrobial_stewardship,high
WHO-DI-001,WHO,WHO Drug Information quarterly bulletin,2024,https://www.who.int/teams/regulation-prequalification/regulation-and-safety/pharmacovigilance/who-drug-information,,WHO Open Access,allowed,drug_pharmacovigilance,high
WHO-DI-002,WHO,WHO Pharmaceuticals Newsletter pharmacovigilance,2024,https://www.who.int/teams/regulation-prequalification/regulation-and-safety/pharmacovigilance/publications,,WHO Open Access,allowed,drug_pharmacovigilance,medium
WHO-IMCI-001,WHO,WHO Pocket Book of Hospital Care for Children essential drugs second edition,2013,https://www.who.int/publications/i/item/978-92-4-154837-3,,WHO Open Access,allowed,drug_pediatric,high
WHO-IMCI-002,WHO,WHO Integrated Management of Childhood Illness essential medicines,2014,https://www.who.int/publications/i/item/9789241506823,,WHO Open Access,allowed,drug_pediatric,high
BNF-001,BNF,British National Formulary BNF online clinical drug reference,2024,https://bnf.nice.org.uk/,,Crown Copyright,restricted-cds,drug_formulary,high
BNF-002,BNF,British National Formulary monographs medicinal forms and dosing,2024,https://bnf.nice.org.uk/drug/,,Crown Copyright,restricted-cds,drug_formulary,high
BNF-003,BNF,British National Formulary treatment summaries clinical guidance,2024,https://bnf.nice.org.uk/treatment-summary/,,Crown Copyright,restricted-cds,drug_formulary,high
BNF-004,BNF,BNF Medical Emergencies in the Community drug doses,2024,https://bnf.nice.org.uk/medicines-guidance/medical-emergencies-in-the-community/,,Crown Copyright,restricted-cds,drug_critical_care,high
BNF-005,BNF,BNF Prescribing in renal impairment guidance,2024,https://bnf.nice.org.uk/medicines-guidance/prescribing-in-renal-impairment/,,Crown Copyright,restricted-cds,drug_renal_hepatic_dosing,high
BNF-006,BNF,BNF Prescribing in hepatic impairment guidance,2024,https://bnf.nice.org.uk/medicines-guidance/prescribing-in-hepatic-impairment/,,Crown Copyright,restricted-cds,drug_renal_hepatic_dosing,high
BNF-007,BNF,BNF Prescribing in pregnancy guidance,2024,https://bnf.nice.org.uk/medicines-guidance/prescribing-in-pregnancy/,,Crown Copyright,restricted-cds,drug_pregnancy_lactation,high
BNF-008,BNF,BNF Prescribing in breast-feeding guidance,2024,https://bnf.nice.org.uk/medicines-guidance/prescribing-in-breast-feeding/,,Crown Copyright,restricted-cds,drug_pregnancy_lactation,high
BNF-009,BNF,BNF Prescribing in palliative care guidance,2024,https://bnf.nice.org.uk/medicines-guidance/prescribing-in-palliative-care/,,Crown Copyright,restricted-cds,drug_pain,high
BNF-010,BNF,BNF Prescribing in the elderly guidance,2024,https://bnf.nice.org.uk/medicines-guidance/prescribing-in-the-elderly/,,Crown Copyright,restricted-cds,drug_formulary,high
BNFc-001,BNFc,British National Formulary for Children BNFc online,2024,https://bnfc.nice.org.uk/,,Crown Copyright,restricted-cds,drug_pediatric,high
BNFc-002,BNFc,BNFc Pediatric drug monographs and dosing,2024,https://bnfc.nice.org.uk/drug/,,Crown Copyright,restricted-cds,drug_pediatric,high
BNFc-003,BNFc,BNFc Neonatal prescribing guidance,2024,https://bnfc.nice.org.uk/medicines-guidance/prescribing-in-neonates/,,Crown Copyright,restricted-cds,drug_pediatric,high
BNFc-004,BNFc,BNFc Pediatric medical emergencies dosing chart,2024,https://bnfc.nice.org.uk/medicines-guidance/medical-emergencies-in-the-community/,,Crown Copyright,restricted-cds,drug_critical_care,high
AHFS-001,AHFS,AHFS Drug Information American Society of Health-System Pharmacists annual edition,2024,https://www.ashp.org/products-and-services/database-and-software-solutions/ahfs-drug-information,,ASHP Restricted,restricted,drug_formulary,high
AHFS-002,AHFS,AHFS Pediatric and Neonatal Lexi-Drugs equivalent monographs,2024,https://www.ashp.org/,,ASHP Restricted,restricted,drug_pediatric,medium
AHFS-003,AHFS,AHFS Clinical Drug Information dosing and monitoring,2024,https://www.ashp.org/,,ASHP Restricted,restricted,drug_formulary,high
USP-DI-001,USP,USP DI Drug Information for the Health Care Professional,2024,https://www.usp.org/,,USP Restricted,restricted,drug_formulary,medium
USP-DI-002,USP,USP Pharmacopeia drug standards monographs,2024,https://www.uspnf.com/,,USP Restricted,restricted,drug_formulary,high
USP-797-001,USP,USP General Chapter 797 Pharmaceutical Compounding Sterile Preparations,2023,https://www.usp.org/compounding/general-chapter-797,,USP Restricted,restricted,drug_compounding,high
USP-800-001,USP,USP General Chapter 800 Hazardous Drugs Handling in Healthcare Settings,2020,https://www.usp.org/compounding/general-chapter-hazardous-drugs-handling-healthcare,,USP Restricted,restricted,drug_compounding,high
USP-795-001,USP,USP General Chapter 795 Nonsterile Compounding,2023,https://www.usp.org/compounding/general-chapter-795,,USP Restricted,restricted,drug_compounding,high
USP-825-001,USP,USP General Chapter 825 Radiopharmaceuticals Preparation Compounding Dispensing,2022,https://www.usp.org/compounding/general-chapter-825,,USP Restricted,restricted,drug_compounding,medium
MARTINDALE-001,Martindale,Martindale The Complete Drug Reference 40th edition,2024,https://www.medicinescomplete.com/mc/martindale/current/,,Pharm Press,restricted,drug_formulary,high
MARTINDALE-002,Martindale,Martindale international drug nomenclature and synonyms,2024,https://www.medicinescomplete.com/,,Pharm Press,restricted,drug_formulary,medium
VIDAL-001,Vidal,Vidal Dictionnaire des medicaments France national formulary,2024,https://www.vidal.fr/,,Vidal,restricted,drug_formulary,high
VIDAL-002,Vidal,Vidal Recos recommandations pratiques cliniques France,2024,https://www.vidal.fr/maladies/recommandations.html,,Vidal,restricted,drug_formulary,high
LIPPINCOTT-001,Lippincott,Lippincott Drug Facts and Comparisons drug reference,2024,https://www.wolterskluwer.com/en/solutions/lippincott-medicines-complete,,Wolters Kluwer,restricted,drug_formulary,medium
NICE-BNF-001,NICE,NICE BNF clinical decision support drug information,2024,https://www.nice.org.uk/bnf-uk-only,,Crown Copyright,restricted-cds,drug_formulary,high
LIVERPOOL-HIV-001,Liverpool,Liverpool HIV Drug Interactions Checker comprehensive database,2024,https://www.hiv-druginteractions.org/,,Liverpool Open,allowed,drug_interactions,high
LIVERPOOL-HIV-002,Liverpool,Liverpool HIV Interactions prescribing resources tables,2024,https://www.hiv-druginteractions.org/prescribing_resources,,Liverpool Open,allowed,drug_interactions,high
LIVERPOOL-HEP-001,Liverpool,Liverpool Hepatitis Drug Interactions Checker DAA HCV,2024,https://www.hep-druginteractions.org/,,Liverpool Open,allowed,drug_interactions,high
LIVERPOOL-TB-001,Liverpool,Liverpool Tuberculosis Drug Interactions Checker,2024,https://www.tb-druginteractions.org/,,Liverpool Open,allowed,drug_interactions,high
LIVERPOOL-COVID-001,Liverpool,Liverpool COVID-19 Drug Interactions Checker,2024,https://www.covid19-druginteractions.org/,,Liverpool Open,allowed,drug_interactions,high
LIVERPOOL-CANCER-001,Liverpool,Liverpool Cancer Chemotherapy Drug Interactions Checker,2024,https://www.cancer-druginteractions.org/,,Liverpool Open,allowed,drug_interactions,high
DRUGSCOM-001,Drugs-com,Drugs.com Drug Interactions Checker consumer reference,2024,https://www.drugs.com/drug_interactions.html,,Drugs.com,restricted,drug_interactions,medium
DRUGSCOM-002,Drugs-com,Drugs.com pill identifier and drug index,2024,https://www.drugs.com/pill_identification.html,,Drugs.com,restricted,drug_formulary,low
STOCKLEY-001,Stockley,Stockley Drug Interactions reference Pharmaceutical Press,2024,https://www.medicinescomplete.com/mc/stockley/current/,,Pharm Press,restricted,drug_interactions,high
STOCKLEY-002,Stockley,Stockley Herbal Medicines Interactions reference,2023,https://www.medicinescomplete.com/,,Pharm Press,restricted,drug_interactions,medium
DDI-CYP-001,FDA,Cytochrome P450 drug interactions clinical pharmacology principles,2023,https://www.fda.gov/drugs/drug-interactions-labeling/drug-development-and-drug-interactions-table-substrates-inhibitors-and-inducers,,Public Domain,allowed,drug_interactions,high
DRUGBANK-001,DrugBank,DrugBank Online open database drug and target information,2024,https://go.drugbank.com/,,DrugBank Open,allowed,drug_formulary,high
DRUGBANK-002,DrugBank,DrugBank Pharmacology data SmPC mechanism of action,2024,https://go.drugbank.com/categories,,DrugBank Open,allowed,drug_interactions,medium
VIGIBASE-001,VigiBase,VigiBase WHO global database of individual case safety reports,2024,https://who-umc.org/vigibase/,,UMC Restricted,restricted,drug_pharmacovigilance,high
VIGIBASE-002,VigiBase,WHO Uppsala Monitoring Centre Uppsala Reports newsletter,2024,https://who-umc.org/uppsala-reports/,,UMC Open,allowed,drug_pharmacovigilance,high
VIGIBASE-003,VigiBase,WHO Pharmacovigilance Method Reviews technical guidance,2024,https://who-umc.org/research-innovation/methods-research/,,UMC Open,allowed,drug_pharmacovigilance,medium
LAREB-001,Lareb,Lareb Netherlands Pharmacovigilance Centre adverse drug reactions,2024,https://www.lareb.nl/en,,Lareb Open,allowed,drug_pharmacovigilance,medium
LAREB-002,Lareb,Lareb Pregnancy Register teratovigilance Netherlands,2024,https://www.lareb.nl/teratology,,Lareb Open,allowed,drug_pregnancy_lactation,medium
ICH-E2A-001,ICH,ICH E2A Clinical Safety Data Management Definitions and Standards,1995,https://www.ich.org/page/efficacy-guidelines,,ICH Open,allowed,drug_pharmacovigilance,high
ICH-E2B-001,ICH,ICH E2B Clinical Safety Data Management Data Elements for Transmission,2013,https://www.ich.org/page/efficacy-guidelines,,ICH Open,allowed,drug_pharmacovigilance,high
ICH-E2C-001,ICH,ICH E2C Periodic Benefit-Risk Evaluation Report PBRER,2012,https://www.ich.org/page/efficacy-guidelines,,ICH Open,allowed,drug_pharmacovigilance,high
ICH-E2D-001,ICH,ICH E2D Post-Approval Safety Data Management,2003,https://www.ich.org/page/efficacy-guidelines,,ICH Open,allowed,drug_pharmacovigilance,high
ICH-E2E-001,ICH,ICH E2E Pharmacovigilance Planning,2004,https://www.ich.org/page/efficacy-guidelines,,ICH Open,allowed,drug_pharmacovigilance,high
ICH-E2F-001,ICH,ICH E2F Development Safety Update Report DSUR,2010,https://www.ich.org/page/efficacy-guidelines,,ICH Open,allowed,drug_pharmacovigilance,medium
ICH-E14-001,ICH,ICH E14 Clinical Evaluation of QT QTc Interval Prolongation,2005,https://www.ich.org/page/efficacy-guidelines,,ICH Open,allowed,drug_regulatory_guidance,medium
ICH-E6-001,ICH,ICH E6 R3 Good Clinical Practice GCP,2023,https://www.ich.org/page/efficacy-guidelines,,ICH Open,allowed,drug_regulatory_guidance,high
ICH-Q1-001,ICH,ICH Q1A Stability Testing of New Drug Substances and Products,2003,https://www.ich.org/page/quality-guidelines,,ICH Open,allowed,drug_regulatory_guidance,medium
ICH-Q3-001,ICH,ICH Q3A Impurities in New Drug Substances,2006,https://www.ich.org/page/quality-guidelines,,ICH Open,allowed,drug_regulatory_guidance,low
ICH-Q7-001,ICH,ICH Q7 Good Manufacturing Practice for Active Pharmaceutical Ingredients,2000,https://www.ich.org/page/quality-guidelines,,ICH Open,allowed,drug_regulatory_guidance,medium
ICH-Q9-001,ICH,ICH Q9 R1 Quality Risk Management,2023,https://www.ich.org/page/quality-guidelines,,ICH Open,allowed,drug_regulatory_guidance,low
ICH-Q10-001,ICH,ICH Q10 Pharmaceutical Quality System,2008,https://www.ich.org/page/quality-guidelines,,ICH Open,allowed,drug_regulatory_guidance,low
ICH-Q12-001,ICH,ICH Q12 Technical and Regulatory Considerations Lifecycle Management,2019,https://www.ich.org/page/quality-guidelines,,ICH Open,allowed,drug_regulatory_guidance,low
CIOMS-001,CIOMS,CIOMS Working Group VI Management of Safety Information from Clinical Trials,2005,https://cioms.ch/publications/,,CIOMS Open,allowed,drug_pharmacovigilance,medium
CIOMS-002,CIOMS,CIOMS Working Group VIII Practical Aspects of Signal Detection in Pharmacovigilance,2010,https://cioms.ch/publications/,,CIOMS Open,allowed,drug_pharmacovigilance,high
CIOMS-003,CIOMS,CIOMS Working Group IX Practical Approaches to Risk Minimisation for Medicinal Products,2014,https://cioms.ch/publications/,,CIOMS Open,allowed,drug_pharmacovigilance,high
CIOMS-004,CIOMS,CIOMS Working Group X Evidence Synthesis and Meta-Analysis for Drug Safety,2016,https://cioms.ch/publications/,,CIOMS Open,allowed,drug_pharmacovigilance,medium
CIOMS-005,CIOMS,CIOMS Drug-Induced Liver Injury DILI Working Group consensus,2020,https://cioms.ch/publications/,,CIOMS Open,allowed,drug_renal_hepatic_dosing,high
CIOMS-006,CIOMS,CIOMS International Reporting of Adverse Drug Reactions,2018,https://cioms.ch/publications/,,CIOMS Open,allowed,drug_pharmacovigilance,medium
NEOFAX-001,NeoFax,NeoFax neonatal drug reference Thomson Micromedex,2024,https://www.micromedexsolutions.com/,,Micromedex,restricted,drug_pediatric,high
NEOFAX-002,NeoFax,NeoFax Pediatrics dosing reference NICU,2024,https://www.micromedexsolutions.com/,,Micromedex,restricted,drug_pediatric,high
HARRIET-LANE-001,Harriet-Lane,Harriet Lane Handbook Manual for Pediatric House Officers Johns Hopkins 23rd edition,2023,https://www.elsevier.com/books/the-harriet-lane-handbook/9780323876988,,Elsevier,restricted,drug_pediatric,high
